lat,lon,esi
37.39999999999999,100.30000000000025,0.32661219773521044
37.39999999999999,100.45000000000026,0.32661219773521044
37.39999999999999,100.60000000000026,0.32611573918397724
37.39999999999999,100.75000000000027,0.32611573918397724
37.39999999999999,100.90000000000028,0.32611573918397724
37.39999999999999,101.05000000000028,0.3315106774204942
37.39999999999999,101.20000000000029,0.3315106774204942
37.39999999999999,101.35000000000029,0.3315106774204942
37.39999999999999,101.5000000000003,0.10667035709873324
37.39999999999999,101.6500000000003,0.10667035709873324
37.39999999999999,101.80000000000031,0.3379508433736002
37.39999999999999,101.95000000000032,0.3379508433736002
37.39999999999999,102.10000000000032,0.3305643720478526
37.39999999999999,102.25000000000033,0.3305643720478526
37.39999999999999,102.40000000000033,0.3305643720478526
37.39999999999999,102.55000000000034,0.5376155874340104
37.39999999999999,102.70000000000034,0.3285792076139882
37.39999999999999,102.85000000000035,0.3285792076139882
37.39999999999999,103.00000000000036,0.3268675446913826
37.39999999999999,103.15000000000036,0.3268675446913826
37.39999999999999,103.30000000000037,0.3268675446913826
37.39999999999999,103.45000000000037,0.3268675446913826
37.54999999999999,93.7,0.44305095863140953
37.54999999999999,93.85000000000001,0.44305095863140953
37.54999999999999,94.00000000000001,0.04691048761918282
37.54999999999999,94.15000000000002,0.04691048761918282
37.54999999999999,94.30000000000003,0.04691048761918282
37.54999999999999,94.45000000000003,0.04691048761918282
37.54999999999999,94.60000000000004,0.045815301715671566
37.54999999999999,94.75000000000004,0.045815301715671566
37.54999999999999,94.90000000000005,0.045815301715671566
37.54999999999999,95.05000000000005,0.04296422237338491
37.54999999999999,95.20000000000006,0.04296422237338491
37.54999999999999,95.35000000000007,0.04296422237338491
37.54999999999999,95.50000000000007,0.4342592543947428
37.54999999999999,95.65000000000008,0.03777332639239969
37.54999999999999,95.80000000000008,0.03777332639239969
37.54999999999999,95.95000000000009,0.03777332639239969
37.54999999999999,96.1000000000001,0.04363236340651569
